gender,2. Current Level of Study,department,cgpa_range,parent_edu,financial_challenge,tech_access,infra_disruption,lecture_attendance,assignment_submission,study_hours,study_schedule,procrastination,peer_academic_focus,course_difficulty,distraction,stress_anxiety,missed_assessments,carryover_courses,academic_probation,considered_withdrawal,self_perf_rating,part_time_work,"24. If yes, approximately how many hours do you work per week?",extracurricular,willing_intervention,gender_code,cgpa_mid,financial_challenge_num,tech_access_num,infra_disruption_num,lecture_attendance_num,assignment_submission_num,procrastination_num,peer_academic_focus_num,course_difficulty_num,distraction_num,stress_anxiety_num,missed_assessments_num,study_hours_num,study_schedule_num,carryover_num,self_perf_num,parent_edu_bin,academic_probation_bin,considered_withdrawal_bin,part_time_work_bin,extracurricular_bin,willing_intervention_bin,faculty_code,risk_tier,work_hours_num,attendance_norm,submission_norm,study_hours_norm,schedule_norm,missed_norm,academic_engagement_score,financial_stress,tech_stress,infra_stress,work_stress,socioeconomic_stress,procrastination_risk,distraction_risk,stress_risk,behavioral_risk_score
Female,300 Level,Business Administration,2.40 – 3.49,Yes,Disagree,Disagree,Strongly Agree,Neutral,Agree,1 – 2 hours,Sometimes,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,More than 4,No,No,Poor,No,Not Applicable,Yes,Yes,0,2.95,2,2,5,3,4,2,4,4,4,5,1,,3,5.0,1,1,0,0,0,1,1,1,2,0.0,0.6,0.8,,0.6,0.8,0.7,0.4,0.6,1.0,0.0,0.5,0.4,0.8,1.0,0.7333333333333334
Female,200 Level,Data Science,3.50 – 4.49,Yes,Neutral,Agree,Disagree,Agree,Strongly Agree,5 – 6 hours,Often,Strongly Agree,Strongly Agree,Agree,Disagree,Strongly Agree,Disagree,,No,No,Excellent,No,Not Applicable,No,No,0,4.0,3,4,2,4,5,5,5,4,2,5,2,,4,0.0,5,1,0,0,0,0,0,7,0,0.0,0.8,1.0,,0.8,0.6,0.8,0.6,0.19999999999999996,0.4,0.0,0.3,1.0,0.4,1.0,0.7999999999999999
Male,200 Level,Civil Engineering,2.40 – 3.49,Yes,Agree,Agree,Neutral,Disagree,Agree,1 – 2 hours,Sometimes,Agree,Neutral,Neutral,Strongly Disagree,Agree,Agree,,Yes,No,Good,Yes,Less than 5 hours,No,Yes,1,2.95,4,4,3,2,4,4,3,3,1,4,4,,3,0.0,3,1,1,0,1,0,1,0,2,2.5,0.4,0.8,,0.6,0.19999999999999996,0.5,0.8,0.19999999999999996,0.6,0.0625,0.415625,0.8,0.2,0.8,0.6
Female,200 Level,Software Engineering,2.40 – 3.49,Yes,Disagree,Agree,Disagree,Strongly Agree,Agree,More than 6 hours,Rarely,Neutral,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,,No,No,Good,No,Not Applicable,Yes,No,0,2.95,2,4,2,5,4,3,5,5,1,2,1,7.0,2,0.0,3,1,0,0,0,1,0,8,1,0.0,1.0,0.8,1.0,0.4,0.8,0.8,0.4,0.19999999999999996,0.4,0.0,0.25,0.6,0.2,0.4,0.4000000000000001
Female,200 Level,Forestry and Wildlife,3.50 – 4.49,Yes,Agree,Strongly Agree,Disagree,Strongly Agree,Agree,1 – 2 hours,Often,Strongly Agree,Strongly Agree,Disagree,Neutral,Agree,Disagree,,No,No,Excellent,No,Not Applicable,No,Yes,0,4.0,4,5,2,5,4,5,5,2,3,4,2,,4,0.0,5,1,0,0,0,0,1,4,0,0.0,1.0,0.8,,0.8,0.6,0.8,0.8,0.0,0.4,0.0,0.30000000000000004,1.0,0.6,0.8,0.8000000000000002
Male,400 Level,Electrical Engineering,2.40 – 3.49,Yes,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,3 – 4 hours,Always,Strongly Agree,Neutral,Strongly Disagree,Disagree,Strongly Disagree,Disagree,,No,No,Very Good,No,Not Applicable,No,Yes,1,2.95,2,5,4,5,5,5,3,1,2,1,2,,5,0.0,4,1,0,0,0,0,1,7,1,0.0,1.0,1.0,,1.0,0.6,0.9,0.4,0.0,0.8,0.0,0.30000000000000004,1.0,0.4,0.2,0.5333333333333333
Female,300 Level,Microbiology,1.50 – 2.39,Yes,Neutral,Strongly Agree,Agree,Disagree,Neutral,5 – 6 hours,Sometimes,Strongly Agree,Agree,Disagree,Neutral,Strongly Agree,Disagree,1 – 2,No,Yes,Very Good,No,Not Applicable,No,Yes,0,1.95,3,5,4,2,3,5,4,2,3,5,2,,3,0.0,4,1,0,1,0,0,1,8,2,0.0,0.4,0.6,,0.6,0.6,0.55,0.6,0.0,0.8,0.0,0.35,1.0,0.6,1.0,0.8666666666666667
Male,200 Level,Civil Engineering,Below 1.50,No,Agree,Disagree,Disagree,Strongly Disagree,Disagree,1 – 2 hours,Sometimes,Agree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,More than 4,Yes,No,Poor,Yes,11 – 20 hours,No,No,1,1.0,4,2,2,1,2,4,2,2,2,5,5,,3,5.0,1,0,1,0,1,0,0,0,2,0.0,0.2,0.4,,0.6,0.0,0.30000000000000004,0.8,0.6,0.4,0.0,0.44999999999999996,0.8,0.4,1.0,0.7333333333333334
Male,200 Level,Electrical Engineering,4.50 – 5.00,Yes,Disagree,Agree,Disagree,Neutral,Neutral,5 – 6 hours,Often,Strongly Agree,Neutral,Disagree,Neutral,Strongly Disagree,Strongly Disagree,,No,No,Good,No,Not Applicable,No,Yes,1,4.75,2,4,2,3,3,5,3,2,3,1,1,,4,0.0,3,1,0,0,0,0,1,7,0,0.0,0.6,0.6,,0.8,0.8,0.7,0.4,0.19999999999999996,0.4,0.0,0.25,1.0,0.6,0.2,0.6
Female,300 Level,Microbiology,2.40 – 3.49,No,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Less than 1 hour,Never,Disagree,Neutral,Strongly Agree,Agree,Strongly Agree,Agree,3 – 4,No,No,Poor,No,Not Applicable,No,Yes,0,2.95,1,1,4,4,4,2,3,5,4,5,4,0.5,1,0.0,1,0,0,0,0,0,1,8,1,0.0,0.8,0.8,0.07142857142857142,0.2,0.19999999999999996,0.41428571428571426,0.2,0.8,0.8,0.0,0.45,0.4,0.8,1.0,0.7333333333333334
Female,400 Level,Library and Information Science,1.50 – 2.39,Yes,Disagree,Disagree,Agree,Strongly Disagree,Agree,Less than 1 hour,Often,Disagree,Disagree,Neutral,Neutral,Agree,Neutral,3 – 4,No,No,Very Good,No,Not Applicable,Yes,Yes,0,1.95,2,2,4,1,4,2,2,3,3,4,3,0.5,4,0.0,4,1,0,0,0,1,1,7,2,0.0,0.2,0.8,0.07142857142857142,0.8,0.4,0.4542857142857143,0.4,0.6,0.8,0.0,0.45,0.4,0.6,0.8,0.6
Female,200 Level,Environmental Science,2.40 – 3.49,Yes,Strongly Disagree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,More than 6 hours,Always,Disagree,Agree,Disagree,Disagree,Agree,Disagree,,No,No,Very Good,No,Not Applicable,Yes,Yes,0,2.95,1,5,3,5,5,2,4,2,2,4,2,7.0,5,0.0,4,1,0,0,0,1,1,2,1,0.0,1.0,1.0,1.0,1.0,0.6,0.9199999999999999,0.2,0.0,0.6,0.0,0.2,0.4,0.4,0.8,0.5333333333333333
Female,300 Level,Food Science and Technology,3.50 – 4.49,Yes,Disagree,Agree,Disagree,Disagree,Strongly Agree,5 – 6 hours,Often,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,,No,No,Excellent,No,Not Applicable,No,Yes,0,4.0,2,4,2,2,5,5,5,1,1,5,1,,4,0.0,5,1,0,0,0,0,1,0,0,0.0,0.4,1.0,,0.8,0.8,0.75,0.4,0.19999999999999996,0.4,0.0,0.25,1.0,0.2,1.0,0.7333333333333334
Male,300 Level,Electrical Engineering,3.50 – 4.49,Yes,Strongly Disagree,Neutral,Strongly Disagree,Agree,Agree,5 – 6 hours,Sometimes,Strongly Disagree,Neutral,Disagree,Strongly Disagree,Disagree,Strongly Disagree,1 – 2,No,No,Very Good,No,Not Applicable,No,Yes,1,4.0,1,3,1,4,4,1,3,2,1,2,1,,3,0.0,4,1,0,0,0,0,1,7,0,0.0,0.8,0.8,,0.6,0.8,0.75,0.2,0.4,0.2,0.0,0.2,0.2,0.2,0.4,0.26666666666666666
Female,300 Level,Agricultural Science,1.50 – 2.39,Yes,Agree,Neutral,Agree,Agree,Agree,Less than 1 hour,Never,Strongly Disagree,Strongly Agree,Disagree,Disagree,Agree,Strongly Disagree,1 – 2,No,No,Fair,No,Not Applicable,No,Yes,0,1.95,4,3,4,4,4,1,5,2,2,4,1,0.5,1,0.0,2,1,0,0,0,0,1,3,2,0.0,0.8,0.8,0.07142857142857142,0.2,0.8,0.5342857142857144,0.8,0.4,0.8,0.0,0.5,0.2,0.4,0.8,0.46666666666666673
Male,200 Level,Chemistry,2.40 – 3.49,Yes,Disagree,Disagree,Strongly Disagree,Neutral,Agree,5 – 6 hours,Sometimes,Neutral,Agree,Disagree,Disagree,Disagree,Agree,,No,No,Good,No,Not Applicable,No,Yes,1,2.95,2,2,1,3,4,3,4,2,2,2,4,,3,0.0,3,1,0,0,0,0,1,7,1,0.0,0.6,0.8,,0.6,0.19999999999999996,0.55,0.4,0.6,0.2,0.0,0.3,0.6,0.4,0.4,0.4666666666666666
Female,300 Level,Information Technology,3.50 – 4.49,Yes,Agree,Neutral,Strongly Agree,Agree,Strongly Agree,3 – 4 hours,Always,Neutral,Disagree,Agree,Neutral,Strongly Disagree,Neutral,,No,No,Excellent,No,Not Applicable,Yes,No,0,4.0,4,3,5,4,5,3,2,4,3,1,3,,5,0.0,5,1,0,0,0,1,0,5,0,0.0,0.8,1.0,,1.0,0.4,0.7999999999999999,0.8,0.4,1.0,0.0,0.55,0.6,0.6,0.2,0.4666666666666666
Female,400 Level,Food Science and Technology,3.50 – 4.49,Yes,Neutral,Agree,Strongly Agree,Agree,Strongly Agree,Less than 1 hour,Always,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,,No,No,Very Good,No,Not Applicable,No,Yes,0,4.0,3,4,5,4,5,5,5,5,1,5,1,0.5,5,0.0,4,1,0,0,0,0,1,0,0,0.0,0.8,1.0,0.07142857142857142,1.0,0.8,0.7342857142857143,0.6,0.19999999999999996,1.0,0.0,0.44999999999999996,1.0,0.2,1.0,0.7333333333333334
Male,200 Level,Mathematics,3.50 – 4.49,Yes,Disagree,Strongly Agree,Disagree,Agree,Strongly Agree,5 – 6 hours,Always,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,,No,No,Good,No,Not Applicable,Yes,Yes,1,4.0,2,5,2,4,5,5,4,5,1,5,1,,5,0.0,3,1,0,0,0,1,1,1,0,0.0,0.8,1.0,,1.0,0.8,0.8999999999999999,0.4,0.0,0.4,0.0,0.2,1.0,0.2,1.0,0.7333333333333334
Female,200 Level,Biology,1.50 – 2.39,Yes,Strongly Agree,Strongly Disagree,Neutral,Neutral,Agree,1 – 2 hours,Often,Agree,Strongly Agree,Agree,Agree,Neutral,Agree,1 – 2,No,No,Poor,No,Not Applicable,No,No,0,1.95,5,1,3,3,4,4,5,4,4,3,4,,4,0.0,1,1,0,0,0,0,0,9,2,0.0,0.6,0.8,,0.8,0.19999999999999996,0.6000000000000001,1.0,0.8,0.6,0.0,0.6,0.8,0.8,0.6,0.7333333333333334
Female,200 Level,Zoology,2.40 – 3.49,Yes,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Neutral,3 – 4 hours,Always,Neutral,Disagree,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,,No,No,Very Good,No,Not Applicable,Yes,Yes,0,2.95,1,5,2,5,3,3,2,5,1,2,1,,5,0.0,4,1,0,0,0,1,1,1,1,0.0,1.0,0.6,,1.0,0.8,0.8500000000000001,0.2,0.0,0.4,0.0,0.15000000000000002,0.6,0.2,0.4,0.4000000000000001
Female,200 Level,Microbiology,2.40 – 3.49,Yes,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,5 – 6 hours,Always,Strongly Agree,Strongly Agree,Disagree,Neutral,Disagree,Disagree,,No,No,Excellent,No,Not Applicable,No,No,0,2.95,2,5,2,5,4,5,5,2,3,2,2,,5,0.0,5,1,0,0,0,0,0,8,1,0.0,1.0,0.8,,1.0,0.6,0.85,0.4,0.0,0.4,0.0,0.2,1.0,0.6,0.4,0.6666666666666666
Male,200 Level,Economics,2.40 – 3.49,Yes,Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,1 – 2 hours,Often,Neutral,Disagree,Neutral,Disagree,Agree,Neutral,1 – 2,No,No,Good,Yes,5 – 10 hours,No,No,1,2.95,2,5,1,4,4,3,2,3,2,4,3,,4,0.0,3,1,0,0,1,0,0,5,1,0.0,0.8,0.8,,0.8,0.4,0.7000000000000001,0.4,0.0,0.2,0.0,0.15000000000000002,0.6,0.4,0.8,0.6
Male,200 Level,Animal Science,Below 1.50,No,Agree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,1 – 2 hours,Rarely,Agree,Neutral,Neutral,Strongly Agree,Agree,Strongly Disagree,More than 4,No,No,Fair,Yes,More than 30 hours,No,Yes,1,1.0,4,2,2,1,1,4,3,3,5,4,1,,2,5.0,2,0,0,0,1,0,1,4,2,35.0,0.2,0.2,,0.4,0.8,0.4,0.8,0.6,0.4,0.875,0.66875,0.8,1.0,0.8,0.8666666666666667
Female,300 Level,Food Science and Technology,2.40 – 3.49,Yes,Agree,Neutral,Strongly Disagree,Agree,Strongly Agree,3 – 4 hours,Often,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Agree,,No,No,Very Good,Yes,Less than 5 hours,Yes,Yes,0,2.95,4,3,1,4,5,5,5,1,2,2,4,,4,0.0,4,1,0,0,1,1,1,0,1,2.5,0.8,1.0,,0.8,0.19999999999999996,0.7,0.8,0.4,0.2,0.0625,0.36562500000000003,1.0,0.4,0.4,0.6
Female,400 Level,Business Administration,3.50 – 4.49,Yes,Disagree,Agree,Disagree,Agree,Agree,3 – 4 hours,Often,Neutral,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Disagree,1 – 2,No,No,Very Good,No,Not Applicable,No,No,0,4.0,2,4,2,4,4,3,5,4,2,5,1,,4,0.0,4,1,0,0,0,0,0,1,0,0.0,0.8,0.8,,0.8,0.8,0.8,0.4,0.19999999999999996,0.4,0.0,0.25,0.6,0.4,1.0,0.6666666666666666
Male,200 Level,Computer Science,2.40 – 3.49,Yes,Disagree,Disagree,Agree,Strongly Agree,Agree,1 – 2 hours,Sometimes,Agree,Agree,Agree,Agree,Neutral,Strongly Disagree,1 – 2,No,No,Good,No,Not Applicable,No,No,1,2.95,2,2,4,5,4,4,4,4,4,3,1,,3,0.0,3,1,0,0,0,0,0,2,1,0.0,1.0,0.8,,0.6,0.8,0.8,0.4,0.6,0.8,0.0,0.45,0.8,0.8,0.6,0.7333333333333334
Male,300 Level,Animal Science,Below 1.50,No,Agree,Strongly Disagree,Strongly Agree,Neutral,Neutral,Less than 1 hour,Rarely,Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,More than 4,Yes,No,Poor,Yes,More than 30 hours,No,No,1,1.0,4,1,5,3,3,4,1,2,5,5,5,0.5,2,5.0,1,0,1,0,1,0,0,4,2,35.0,0.6,0.6,0.07142857142857142,0.4,0.0,0.33428571428571424,0.8,0.8,1.0,0.875,0.86875,0.8,1.0,1.0,0.9333333333333332
Male,300 Level,Animal Science,2.40 – 3.49,Yes,Disagree,Strongly Agree,Strongly Disagree,Agree,Agree,3 – 4 hours,Often,Agree,Strongly Agree,Strongly Agree,Neutral,Strongly Disagree,Neutral,,No,No,Excellent,No,Not Applicable,No,Yes,1,2.95,2,5,1,4,4,4,5,5,3,1,3,,4,0.0,5,1,0,0,0,0,1,4,1,0.0,0.8,0.8,,0.8,0.4,0.7000000000000001,0.4,0.0,0.2,0.0,0.15000000000000002,0.8,0.6,0.2,0.5333333333333333
Male,200 Level,Environmental Science,3.50 – 4.49,Yes,Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,More than 6 hours,Often,Strongly Agree,Strongly Agree,Disagree,Agree,Disagree,Disagree,,No,No,Excellent,No,Not Applicable,Yes,No,1,4.0,4,5,2,3,5,5,5,2,4,2,2,7.0,4,0.0,5,1,0,0,0,1,0,2,0,0.0,0.6,1.0,1.0,0.8,0.6,0.8,0.8,0.0,0.4,0.0,0.30000000000000004,1.0,0.8,0.4,0.7333333333333334
Male,200 Level,Civil Engineering,3.50 – 4.49,Yes,Disagree,Agree,Disagree,Strongly Agree,Agree,3 – 4 hours,Often,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,,No,No,Very Good,Yes,Less than 5 hours,Yes,Yes,1,4.0,2,4,2,5,4,4,5,1,1,2,1,,4,0.0,4,1,0,0,1,1,1,0,0,2.5,1.0,0.8,,0.8,0.8,0.8500000000000001,0.4,0.19999999999999996,0.4,0.0625,0.265625,0.8,0.2,0.4,0.4666666666666666
Female,200 Level,Biology,3.50 – 4.49,Yes,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Neutral,5 – 6 hours,Often,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,,No,No,Excellent,No,Not Applicable,Yes,Yes,0,4.0,5,5,1,5,3,5,4,5,1,2,1,,4,0.0,5,1,0,0,0,1,1,9,0,0.0,1.0,0.6,,0.8,0.8,0.8,1.0,0.0,0.2,0.0,0.3,1.0,0.2,0.4,0.5333333333333333
Female,300 Level,Veterinary Medicine,1.50 – 2.39,Yes,Neutral,Agree,Disagree,Neutral,Strongly Agree,Less than 1 hour,Sometimes,Neutral,Strongly Disagree,Neutral,Disagree,Strongly Agree,Disagree,1 – 2,No,No,Excellent,No,Not Applicable,Yes,Yes,0,1.95,3,4,2,3,5,3,1,3,2,5,2,0.5,3,0.0,5,1,0,0,0,1,1,6,2,0.0,0.6,1.0,0.07142857142857142,0.6,0.6,0.5742857142857143,0.6,0.19999999999999996,0.4,0.0,0.3,0.6,0.4,1.0,0.6666666666666666
Male,400 Level,Veterinary Medicine,3.50 – 4.49,Yes,Strongly Disagree,Strongly Agree,Neutral,Strongly Agree,Agree,5 – 6 hours,Often,Neutral,Strongly Agree,Disagree,Neutral,Disagree,Disagree,1 – 2,No,No,Excellent,No,Not Applicable,No,Yes,1,4.0,1,5,3,5,4,3,5,2,3,2,2,,4,0.0,5,1,0,0,0,0,1,6,0,0.0,1.0,0.8,,0.8,0.6,0.8,0.2,0.0,0.6,0.0,0.2,0.6,0.6,0.4,0.5333333333333333
Male,200 Level,Mathematics,3.50 – 4.49,Yes,Strongly Disagree,Strongly Agree,Disagree,Agree,Strongly Agree,5 – 6 hours,Often,Strongly Agree,Strongly Disagree,Disagree,Disagree,Agree,Strongly Disagree,,No,No,Very Good,Yes,Less than 5 hours,No,Yes,1,4.0,1,5,2,4,5,5,1,2,2,4,1,,4,0.0,4,1,0,0,1,0,1,1,0,2.5,0.8,1.0,,0.8,0.8,0.8500000000000001,0.2,0.0,0.4,0.0625,0.16562500000000002,1.0,0.4,0.8,0.7333333333333334
Female,400 Level,Geology,3.50 – 4.49,Yes,Agree,Disagree,Disagree,Strongly Agree,Agree,3 – 4 hours,Often,Strongly Agree,Agree,Disagree,Strongly Disagree,Disagree,Neutral,,No,No,Good,No,Not Applicable,Yes,No,0,4.0,4,2,2,5,4,5,4,2,1,2,3,,4,0.0,3,1,0,0,0,1,0,3,0,0.0,1.0,0.8,,0.8,0.4,0.75,0.8,0.6,0.4,0.0,0.44999999999999996,1.0,0.2,0.4,0.5333333333333333
Male,200 Level,Electrical Engineering,2.40 – 3.49,Yes,Agree,Agree,Disagree,Agree,Agree,5 – 6 hours,Always,Strongly Agree,Neutral,Strongly Agree,Disagree,Disagree,Disagree,,No,No,Very Good,No,Not Applicable,Yes,Yes,1,2.95,4,4,2,4,4,5,3,5,2,2,2,,5,0.0,4,1,0,0,0,1,1,7,1,0.0,0.8,0.8,,1.0,0.6,0.8,0.8,0.19999999999999996,0.4,0.0,0.35,1.0,0.4,0.4,0.6
Male,200 Level,Physics,2.40 – 3.49,No,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,5 – 6 hours,Often,Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,,No,No,Very Good,No,Not Applicable,No,No,1,2.95,4,5,1,5,5,2,5,1,1,2,2,,4,0.0,4,0,0,0,0,0,0,8,1,0.0,1.0,1.0,,0.8,0.6,0.85,0.8,0.0,0.2,0.0,0.25,0.4,0.2,0.4,0.3333333333333333
Male,300 Level,Veterinary Medicine,3.50 – 4.49,Yes,Disagree,Neutral,Strongly Disagree,Agree,Agree,More than 6 hours,Sometimes,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,,No,No,Excellent,No,Not Applicable,No,Yes,1,4.0,2,3,1,4,4,2,5,5,1,2,1,7.0,3,0.0,5,1,0,0,0,0,1,6,0,0.0,0.8,0.8,1.0,0.6,0.8,0.8,0.4,0.4,0.2,0.0,0.25,0.4,0.2,0.4,0.3333333333333333
Female,200 Level,Chemistry,2.40 – 3.49,Yes,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,More than 6 hours,Always,Neutral,Agree,Strongly Disagree,Neutral,Strongly Disagree,Strongly Disagree,,No,No,Excellent,No,Not Applicable,Yes,Yes,0,2.95,4,5,1,1,5,3,4,1,3,1,1,7.0,5,0.0,5,1,0,0,0,1,1,7,1,0.0,0.2,1.0,1.0,1.0,0.8,0.8,0.8,0.0,0.2,0.0,0.25,0.6,0.6,0.2,0.4666666666666666
Female,400 Level,Library and Information Science,2.40 – 3.49,Yes,Neutral,Disagree,Strongly Disagree,Neutral,Strongly Agree,5 – 6 hours,Never,Agree,Neutral,Neutral,Agree,Disagree,Agree,1 – 2,No,No,Very Good,Yes,21 – 30 hours,No,No,0,2.95,3,2,1,3,5,4,3,3,4,2,4,,1,0.0,4,1,0,0,1,0,0,7,1,0.0,0.6,1.0,,0.2,0.19999999999999996,0.5,0.6,0.6,0.2,0.0,0.35,0.8,0.8,0.4,0.6666666666666666
Female,200 Level,Business Administration,3.50 – 4.49,Yes,Strongly Disagree,Agree,Strongly Agree,Agree,Neutral,More than 6 hours,Often,Strongly Agree,Agree,Agree,Strongly Disagree,Disagree,Strongly Disagree,1 – 2,No,No,Very Good,No,Not Applicable,No,Yes,0,4.0,1,4,5,4,3,5,4,4,1,2,1,7.0,4,0.0,4,1,0,0,0,0,1,1,0,0.0,0.8,0.6,1.0,0.8,0.8,0.8,0.2,0.19999999999999996,1.0,0.0,0.35,1.0,0.2,0.4,0.5333333333333333
Male,300 Level,Electrical Engineering,2.40 – 3.49,Yes,Disagree,Neutral,Agree,Agree,Neutral,Less than 1 hour,Rarely,Agree,Neutral,Neutral,Agree,Strongly Agree,Disagree,1 – 2,Yes,Yes,Fair,No,Not Applicable,No,No,1,2.95,2,3,4,4,3,4,3,3,4,5,2,0.5,2,0.0,2,1,1,1,0,0,0,7,2,0.0,0.8,0.6,0.07142857142857142,0.4,0.6,0.49428571428571433,0.4,0.4,0.8,0.0,0.4,0.8,0.8,1.0,0.8666666666666667
Male,300 Level,Civil Engineering,1.50 – 2.39,No,Agree,Agree,Agree,Disagree,Neutral,Less than 1 hour,Never,Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Strongly Agree,,No,Yes,Poor,No,Not Applicable,No,Yes,1,1.95,4,4,4,2,3,4,3,5,4,5,5,0.5,1,0.0,1,0,0,1,0,0,1,0,2,0.0,0.4,0.6,0.07142857142857142,0.2,0.0,0.2542857142857143,0.8,0.19999999999999996,0.8,0.0,0.45,0.8,0.8,1.0,0.8666666666666667
Female,300 Level,Mathematics,3.50 – 4.49,Yes,Strongly Disagree,Agree,Strongly Disagree,Agree,Strongly Agree,3 – 4 hours,Always,Neutral,Agree,Strongly Agree,Neutral,Strongly Disagree,Strongly Disagree,,No,No,Excellent,No,Not Applicable,Yes,Yes,0,4.0,1,4,1,4,5,3,4,5,3,1,1,,5,0.0,5,1,0,0,0,1,1,1,0,0.0,0.8,1.0,,1.0,0.8,0.8999999999999999,0.2,0.19999999999999996,0.2,0.0,0.15,0.6,0.6,0.2,0.4666666666666666
Female,400 Level,Biochemistry,1.50 – 2.39,Yes,Disagree,Agree,Strongly Disagree,Strongly Agree,Agree,5 – 6 hours,Always,Neutral,Strongly Agree,Disagree,Strongly Disagree,Disagree,Neutral,,No,No,Very Good,No,Not Applicable,Yes,Yes,0,1.95,2,4,1,5,4,3,5,2,1,2,3,,5,0.0,4,1,0,0,0,1,1,1,2,0.0,1.0,0.8,,1.0,0.4,0.7999999999999999,0.4,0.19999999999999996,0.2,0.0,0.2,0.6,0.2,0.4,0.4000000000000001
Female,300 Level,Accounting,2.40 – 3.49,Yes,Neutral,Agree,Agree,Agree,Neutral,1 – 2 hours,Sometimes,Agree,Agree,Agree,Strongly Agree,Disagree,Agree,,Yes,Yes,Good,Yes,11 – 20 hours,Yes,Yes,0,2.95,3,4,4,4,3,4,4,4,5,2,4,,3,0.0,3,1,1,1,1,1,1,1,2,0.0,0.8,0.6,,0.6,0.19999999999999996,0.55,0.6,0.19999999999999996,0.8,0.0,0.4,0.8,1.0,0.4,0.7333333333333334
Female,300 Level,Business Administration,2.40 – 3.49,No,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Agree,1 – 2 hours,Always,Agree,Agree,Strongly Agree,Neutral,Disagree,Strongly Disagree,,No,No,Very Good,No,Not Applicable,Yes,Yes,0,2.95,1,4,1,5,4,4,4,5,3,2,1,,5,0.0,4,0,0,0,0,1,1,1,1,0.0,1.0,0.8,,1.0,0.8,0.8999999999999999,0.2,0.19999999999999996,0.2,0.0,0.15,0.8,0.6,0.4,0.6
Female,200 Level,Biochemistry,3.50 – 4.49,Yes,Neutral,Agree,Neutral,Agree,Neutral,3 – 4 hours,Often,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Neutral,Strongly Disagree,1 – 2,No,No,Excellent,No,Not Applicable,Yes,Yes,0,4.0,3,4,3,4,3,5,4,1,1,3,1,,4,0.0,5,1,0,0,0,1,1,1,0,0.0,0.8,0.6,,0.8,0.8,0.75,0.6,0.19999999999999996,0.6,0.0,0.35,1.0,0.2,0.6,0.6
Male,200 Level,Food Science and Technology,1.50 – 2.39,Yes,Neutral,Disagree,Disagree,Agree,Neutral,Less than 1 hour,Never,Strongly Agree,Agree,Agree,Agree,Disagree,Strongly Agree,,No,No,Good,No,Not Applicable,Yes,Yes,1,1.95,3,2,2,4,3,5,4,4,4,2,5,0.5,1,0.0,3,1,0,0,0,1,1,0,2,0.0,0.8,0.6,0.07142857142857142,0.2,0.0,0.33428571428571424,0.6,0.6,0.4,0.0,0.4,1.0,0.8,0.4,0.7333333333333334
Male,300 Level,Computer Science,1.50 – 2.39,Yes,Agree,Neutral,Strongly Agree,Strongly Agree,Agree,1 – 2 hours,Often,Neutral,Neutral,Neutral,Strongly Agree,Disagree,Disagree,,No,Yes,Good,Yes,Less than 5 hours,Yes,Yes,1,1.95,4,3,5,5,4,3,3,3,5,2,2,,4,0.0,3,1,0,1,1,1,1,2,2,2.5,1.0,0.8,,0.8,0.6,0.8,0.8,0.4,1.0,0.0625,0.565625,0.6,1.0,0.4,0.6666666666666666
